CO_FIP,total_precipitation_m,temperature_K,latitude_precip,longitude_precip,latitude_temp,longitude_temp,time
17017,0.0019184031213322,278.8858235677083,39.9,-90.25,39.9,-90.25,2021-11-01
17017,0.0008252221935738,278.3483072916667,39.9,-90.25,39.9,-90.25,2021-12-01
17017,0.003037031351899,268.9459635416667,39.9,-90.25,39.9,-90.25,2022-01-01
17017,0.0037958183481047,271.4844563802083,39.9,-90.25,39.9,-90.25,2022-02-01
17017,0.0029944179113953,279.9571940104167,39.9,-90.25,39.9,-90.25,2022-03-01
17017,0.0052341697737574,284.1377766927083,39.9,-90.25,39.9,-90.25,2022-04-01
17017,0.0029575187557687,292.5692545572917,39.9,-90.25,39.9,-90.25,2022-05-01
17017,0.0059558867942541,297.33642578125,39.9,-90.25,39.9,-90.25,2022-06-01
17017,0.0020105838775634,298.1653238932292,39.9,-90.25,39.9,-90.25,2022-07-01
17017,0.0021262963612873,297.0341389973958,39.9,-90.25,39.9,-90.25,2022-08-01
17017,0.0025577385288973,293.0072021484375,39.9,-90.25,39.9,-90.25,2022-09-01
17017,0.0017906148762752,285.3704020182292,39.9,-90.25,39.9,-90.25,2022-10-01
17017,0.0014928419453402,279.6149088541667,39.9,-90.25,39.9,-90.25,2022-11-01
17017,0.0014765340213974,273.1229654947917,39.9,-90.25,39.9,-90.25,2022-12-01
17017,0.0032044091882804,274.96826171875,39.9,-90.25,39.9,-90.25,2023-01-01
17017,0.0033015090351302,276.52978515625,39.9,-90.25,39.9,-90.25,2023-02-01
17017,0.0015155234529326,278.8414713541667,39.9,-90.25,39.9,-90.25,2023-03-01
17017,0.0018652556464075,286.3026529947917,39.9,-90.25,39.9,-90.25,2023-04-01
17017,0.0014303922653197,292.834228515625,39.9,-90.25,39.9,-90.25,2023-05-01
17017,0.0046815314951041,296.9609375,39.9,-90.25,39.9,-90.25,2023-06-01
17017,0.0040532747904459,298.2093912760417,39.9,-90.25,39.9,-90.25,2023-07-01
17017,0.0015131869974235,296.9039713541667,39.9,-90.25,39.9,-90.25,2023-08-01
17017,0.0024454751207182,294.13724772135413,39.9,-90.25,39.9,-90.25,2023-09-01
17017,0.0004577556780228,287.6037190755208,39.9,-90.25,39.9,-90.25,2023-10-01
17017,0.0030469337167838,280.2647298177083,39.9,-90.25,39.9,-90.25,2023-11-01
17017,0.0032440264088411,278.0673421223958,39.9,-90.25,39.9,-90.25,2023-12-01
17017,0.0004800257738679,270.529541015625,39.9,-90.25,39.9,-90.25,2024-01-01
17017,0.0027549741789698,277.984619140625,39.9,-90.25,39.9,-90.25,2024-02-01
17017,0.0044000107639779,282.1507161458333,39.9,-90.25,39.9,-90.25,2024-03-01
17017,0.0041187601940085,286.5289713541667,39.9,-90.25,39.9,-90.25,2024-04-01
17017,0.0040295800038923,293.0948893229167,39.9,-90.25,39.9,-90.25,2024-05-01
17017,0.004364657215774,298.1298828125,39.9,-90.25,39.9,-90.25,2024-06-01
17017,0.002003224644189,297.20166015625,39.9,-90.25,39.9,-90.25,2024-07-01
17017,0.00251248672915,296.8976643880208,39.9,-90.25,39.9,-90.25,2024-08-01
17017,0.0017860452304981,293.6339518229167,39.9,-90.25,39.9,-90.25,2024-09-01
17017,0.004854353222375,288.2322998046875,39.9,-90.25,39.9,-90.25,2024-10-01
17017,0.0019267080351709,281.4200032552083,39.9,-90.25,39.9,-90.25,2024-11-01
17017,0.0009184559215402,275.1592610677083,39.9,-90.25,39.9,-90.25,2024-12-01
17017,0.0006536165407547,269.0864664713542,39.9,-90.25,39.9,-90.25,2025-01-01
17017,0.0029654144309461,272.443115234375,39.9,-90.25,39.9,-90.25,2025-02-01
17017,0.0,282.744873046875,,,39.9,-90.25,2025-03-01
17019,0.0023806691169738,,40.1,-88.1,,,2007-12-01
17019,0.0037664054427295,271.1326171875,40.1,-88.1,40.1,-88.1,2008-01-01
17019,0.0036100862547754,271.006689453125,40.1,-88.1,40.1,-88.1,2008-02-01
17019,0.0032161710783838,277.63603515625,40.1,-88.1,40.1,-88.1,2008-03-01
17019,0.0049710272811352,284.658154296875,40.1,-88.1,40.1,-88.1,2008-04-01
17019,0.006191134173423,288.72041015625,40.1,-88.1,40.1,-88.1,2008-05-01
17019,0.0050245643127709,295.7865966796875,40.1,-88.1,40.1,-88.1,2008-06-01
17019,0.0003689645323901,296.4114013671875,40.1,-88.1,40.1,-88.1,2008-07-01
17019,0.0050791976973414,295.625732421875,40.1,-88.1,40.1,-88.1,2008-08-01
17019,0.0020637452136724,292.8403076171875,40.1,-88.1,40.1,-88.1,2008-09-01
17019,0.0010609387885778,285.9408447265625,40.1,-88.1,40.1,-88.1,2008-10-01
17019,0.0034906625282018,278.3659912109375,40.1,-88.1,40.1,-88.1,2008-11-01
17019,0.0010841369163244,271.37548828125,40.1,-88.1,40.1,-88.1,2008-12-01
17019,0.0031346796080469,267.747265625,40.1,-88.1,40.1,-88.1,2009-01-01
17019,0.0042798637878149,274.076025390625,40.1,-88.1,40.1,-88.1,2009-02-01
17019,0.0057477592956274,280.590966796875,40.1,-88.1,40.1,-88.1,2009-03-01
17019,0.0028681038878857,284.81572265625,40.1,-88.1,40.1,-88.1,2009-04-01
17019,0.0049735305830836,290.984521484375,40.1,-88.1,40.1,-88.1,2009-05-01
17019,0.0030175923835485,295.7109375,40.1,-88.1,40.1,-88.1,2009-06-01
17019,0.0022796628996729,294.2545654296875,40.1,-88.1,40.1,-88.1,2009-07-01
17019,0.0011817812453954,295.019189453125,40.1,-88.1,40.1,-88.1,2009-08-01
17019,0.0057018265128135,292.413720703125,40.1,-88.1,40.1,-88.1,2009-09-01
17019,0.002709352923557,283.70615234375,40.1,-88.1,40.1,-88.1,2009-10-01
17019,0.0034061431419103,281.6510498046875,40.1,-88.1,40.1,-88.1,2009-11-01
17019,0.0012949347496032,272.4974609375,40.1,-88.1,40.1,-88.1,2009-12-01
17019,0.0016909002792089,267.7603515625,40.1,-88.1,40.1,-88.1,2010-01-01
17019,0.0027922867797314,269.25966796875,40.1,-88.1,40.1,-88.1,2010-02-01
17019,0.002332162624225,280.14111328125,40.1,-88.1,40.1,-88.1,2010-03-01
17019,0.0044882297515868,288.76171875,40.1,-88.1,40.1,-88.1,2010-04-01
17019,0.0053627967368811,291.720068359375,40.1,-88.1,40.1,-88.1,2010-05-01
17019,0.0038000582251697,297.3890869140625,40.1,-88.1,40.1,-88.1,2010-06-01
17019,0.0019067524001002,298.9009521484375,40.1,-88.1,40.1,-88.1,2010-07-01
17019,0.0024543044157325,298.714306640625,40.1,-88.1,40.1,-88.1,2010-08-01
17019,0.0012123106978833,293.8062255859375,40.1,-88.1,40.1,-88.1,2010-09-01
17019,0.0033915755804627,287.5919189453125,40.1,-88.1,40.1,-88.1,2010-10-01
17019,0.0019982159137725,280.0264404296875,40.1,-88.1,40.1,-88.1,2010-11-01
17019,0.0010026513133197,268.552392578125,40.1,-88.1,40.1,-88.1,2010-12-01
17019,0.0039525985252111,269.327294921875,40.1,-88.1,40.1,-88.1,2011-01-01
17019,0.0023668885231017,272.5806640625,40.1,-88.1,40.1,-88.1,2011-02-01
17019,0.0064474105369299,279.203955078125,40.1,-88.1,40.1,-88.1,2011-03-01
17019,0.0037751912139355,285.7287109375,40.1,-88.1,40.1,-88.1,2011-04-01
17019,0.0039051531348377,290.537548828125,40.1,-88.1,40.1,-88.1,2011-05-01
17019,0.001170348888263,296.052099609375,40.1,-88.1,40.1,-88.1,2011-06-01
17019,0.0013081429526209,300.1019775390625,40.1,-88.1,40.1,-88.1,2011-07-01
17019,0.0029329893644898,297.6845947265625,40.1,-88.1,40.1,-88.1,2011-08-01
17019,0.0019566415343433,291.6479736328125,40.1,-88.1,40.1,-88.1,2011-09-01
17019,0.005255579901859,286.4514892578125,40.1,-88.1,40.1,-88.1,2011-10-01
17019,0.0024885415565222,281.7916259765625,40.1,-88.1,40.1,-88.1,2011-11-01
17019,0.0023479460272937,276.0875,40.1,-88.1,40.1,-88.1,2011-12-01
17019,0.0016615330707281,273.597705078125,40.1,-88.1,40.1,-88.1,2012-01-01
17019,0.0018663047812878,275.645556640625,40.1,-88.1,40.1,-88.1,2012-02-01
17019,0.003395318891853,286.642626953125,40.1,-88.1,40.1,-88.1,2012-03-01
17019,0.0021306750830262,286.02587890625,40.1,-88.1,40.1,-88.1,2012-04-01
17019,0.0004809498786925,293.9251953125,40.1,-88.1,40.1,-88.1,2012-05-01
17019,0.0005406973883509,296.5433349609375,40.1,-88.1,40.1,-88.1,2012-06-01
17019,0.0025316474959253,301.12041015625,40.1,-88.1,40.1,-88.1,2012-07-01
17019,0.0045376776717602,296.5206298828125,40.1,-88.1,40.1,-88.1,2012-08-01
17019,0.0033305404242127,291.501611328125,40.1,-88.1,40.1,-88.1,2012-09-01
17019,0.0009317038580775,284.716259765625,40.1,-88.1,40.1,-88.1,2012-10-01
17019,0.0028329014778136,278.583447265625,40.1,-88.1,40.1,-88.1,2012-11-01
17019,0.0032038209959863,276.674072265625,40.1,-88.1,40.1,-88.1,2012-12-01
17019,0.0025926230940967,272.18583984375,40.1,-88.1,40.1,-88.1,2013-01-01
17019,0.0021110532805323,272.30732421875,40.1,-88.1,40.1,-88.1,2013-02-01
17019,0.0053682804107665,274.8818359375,40.1,-88.1,40.1,-88.1,2013-03-01
17019,0.0046613215003161,284.322412109375,40.1,-88.1,40.1,-88.1,2013-04-01
17019,0.0035124301444738,291.7876953125,40.1,-88.1,40.1,-88.1,2013-05-01
17019,0.0020060777664184,295.084716796875,40.1,-88.1,40.1,-88.1,2013-06-01
17019,0.0009860515419858,296.0022338867187,40.1,-88.1,40.1,-88.1,2013-07-01
17019,0.0009999751579015,295.69598388671875,40.1,-88.1,40.1,-88.1,2013-08-01
17019,0.0029157339595257,293.45859375,40.1,-88.1,40.1,-88.1,2013-09-01
17019,0.0016395568381994,285.7870361328125,40.1,-88.1,40.1,-88.1,2013-10-01
17019,0.0025667427573352,277.1013916015625,40.1,-88.1,40.1,-88.1,2013-11-01
17019,0.0019425987731664,271.26591796875,40.1,-88.1,40.1,-88.1,2013-12-01
17019,0.0027491091750561,266.78935546875,40.1,-88.1,40.1,-88.1,2014-01-01
17019,0.0017752884887158,266.437109375,40.1,-88.1,40.1,-88.1,2014-02-01
17019,0.0033047675155102,274.9703125,40.1,-88.1,40.1,-88.1,2014-03-01
17019,0.0035629391204565,285.0865234375,40.1,-88.1,40.1,-88.1,2014-04-01
17019,0.0063401935622095,291.198193359375,40.1,-88.1,40.1,-88.1,2014-05-01
17019,0.0024017333984374,295.9876953125,40.1,-88.1,40.1,-88.1,2014-06-01
17019,0.0025103806052356,294.1468017578125,40.1,-88.1,40.1,-88.1,2014-07-01
17019,0.0031255482230334,295.9781494140625,40.1,-88.1,40.1,-88.1,2014-08-01
17019,0.0052214145194738,290.9195068359375,40.1,-88.1,40.1,-88.1,2014-09-01
17019,0.0016162454616278,285.681298828125,40.1,-88.1,40.1,-88.1,2014-10-01
17019,0.0016938685905188,275.447607421875,40.1,-88.1,40.1,-88.1,2014-11-01
17019,0.0018659234046935,274.314404296875,40.1,-88.1,40.1,-88.1,2014-12-01
17019,0.0013848423957824,270.00966796875,40.1,-88.1,40.1,-88.1,2015-01-01
17019,0.0022414206527173,267.505029296875,40.1,-88.1,40.1,-88.1,2015-02-01
17019,0.0027703284285962,277.3228515625,40.1,-88.1,40.1,-88.1,2015-03-01
17019,0.0036603450309484,286.196728515625,40.1,-88.1,40.1,-88.1,2015-04-01
17019,0.0060302732046693,292.388818359375,40.1,-88.1,40.1,-88.1,2015-05-01
17019,0.0044907330535351,295.787060546875,40.1,-88.1,40.1,-88.1,2015-06-01
17019,0.0013944863807409,296.707373046875,40.1,-88.1,40.1,-88.1,2015-07-01
17019,0.0023719071410596,295.7449951171875,40.1,-88.1,40.1,-88.1,2015-08-01
17019,0.0013437627349048,294.551171875,40.1,-88.1,40.1,-88.1,2015-09-01
17019,0.004232597304508,287.045458984375,40.1,-88.1,40.1,-88.1,2015-10-01
17019,0.005015168339014,281.5772216796875,40.1,-88.1,40.1,-88.1,2015-11-01
17019,0.0008876798674463,278.65654296875,40.1,-88.1,40.1,-88.1,2015-12-01
17019,0.0017775058746337,271.255419921875,40.1,-88.1,40.1,-88.1,2016-01-01
17019,0.0034377097617834,274.234814453125,40.1,-88.1,40.1,-88.1,2016-02-01
17019,0.0037537216208874,282.491064453125,40.1,-88.1,40.1,-88.1,2016-03-01
17019,0.0037188528571277,285.259765625,40.1,-88.1,40.1,-88.1,2016-04-01
17019,0.0020360469818114,290.25849609375,40.1,-88.1,40.1,-88.1,2016-05-01
17019,0.0043618202209472,297.1552734375,40.1,-88.1,40.1,-88.1,2016-06-01
17019,0.0029133796691894,297.1514404296875,40.1,-88.1,40.1,-88.1,2016-07-01
17019,0.0043527125846594,297.8933837890625,40.1,-88.1,40.1,-88.1,2016-08-01
17019,0.0019923446699976,294.8052734375,40.1,-88.1,40.1,-88.1,2016-09-01
17019,0.0020391821395605,288.913916015625,40.1,-88.1,40.1,-88.1,2016-10-01
17019,0.0016545293387025,281.9914306640625,40.1,-88.1,40.1,-88.1,2016-11-01
17019,0.0031188962981104,272.132763671875,40.1,-88.1,40.1,-88.1,2016-12-01
17019,0.0012152433395385,273.72841796875,40.1,-88.1,40.1,-88.1,2017-01-01
17019,0.0029590605292468,278.8857421875,40.1,-88.1,40.1,-88.1,2017-02-01
17019,0.0069977045059203,279.516845703125,40.1,-88.1,40.1,-88.1,2017-03-01
17019,0.004618740081787,287.719384765625,40.1,-88.1,40.1,-88.1,2017-04-01
17019,0.0018167018424719,290.36787109375,40.1,-88.1,40.1,-88.1,2017-05-01
17019,0.0018536328803747,297.01884765625,40.1,-88.1,40.1,-88.1,2017-06-01
17019,0.0024498699232935,298.7521728515625,40.1,-88.1,40.1,-88.1,2017-07-01
17019,0.0015825033187865,295.2800048828125,40.1,-88.1,40.1,-88.1,2017-08-01
17019,0.0037683009169995,293.994873046875,40.1,-88.1,40.1,-88.1,2017-09-01
17019,0.0034232376143335,287.8980712890625,40.1,-88.1,40.1,-88.1,2017-10-01
17019,0.0008443472906946,279.4604736328125,40.1,-88.1,40.1,-88.1,2017-11-01
17019,0.0015107033774256,271.9958984375,40.1,-88.1,40.1,-88.1,2017-12-01
17019,0.0057304859161376,269.137109375,40.1,-88.1,40.1,-88.1,2018-01-01
17019,0.0032583713065832,274.237548828125,40.1,-88.1,40.1,-88.1,2018-02-01
17019,0.0033929347991942,276.927294921875,40.1,-88.1,40.1,-88.1,2018-03-01
17019,0.003444743156433,281.274609375,40.1,-88.1,40.1,-88.1,2018-04-01
17019,0.0048414467833935,295.69365234375,40.1,-88.1,40.1,-88.1,2018-05-01
17019,0.0023390291258692,297.405615234375,40.1,-88.1,40.1,-88.1,2018-06-01
17019,0.006131815817207,297.5909423828125,40.1,-88.1,40.1,-88.1,2018-07-01
17019,0.0047326564323156,297.034814453125,40.1,-88.1,40.1,-88.1,2018-08-01
17019,0.0034044502768665,294.5688232421875,40.1,-88.1,40.1,-88.1,2018-09-01
17019,0.0035032747313379,286.0753662109375,40.1,-88.1,40.1,-88.1,2018-10-01
17019,0.0033091066405176,275.6874267578125,40.1,-88.1,40.1,-88.1,2018-11-01
17019,0.0026195167098194,274.84931640625,40.1,-88.1,40.1,-88.1,2018-12-01
17019,0.0020859717857092,269.53125,40.1,-88.1,40.1,-88.1,2019-01-01
17019,0.0037411450874059,272.608837890625,40.1,-88.1,40.1,-88.1,2019-02-01
17019,0.0042906878516077,276.411865234375,40.1,-88.1,40.1,-88.1,2019-03-01
17019,0.0055434464942663,285.28564453125,40.1,-88.1,40.1,-88.1,2019-04-01
17019,0.0044708965346216,291.20302734375,40.1,-88.1,40.1,-88.1,2019-05-01
17019,0.0019897459074854,295.16728515625,40.1,-88.1,40.1,-88.1,2019-06-01
17019,0.0036543129477649,298.616845703125,40.1,-88.1,40.1,-88.1,2019-07-01
17019,0.0029350757540668,296.46572265625,40.1,-88.1,40.1,-88.1,2019-08-01
17019,0.0045341013930737,295.47548828125,40.1,-88.1,40.1,-88.1,2019-09-01
17019,0.0019138095434754,285.8567626953125,40.1,-88.1,40.1,-88.1,2019-10-01
17019,0.0019027709495275,275.979931640625,40.1,-88.1,40.1,-88.1,2019-11-01
17019,0.0044998407363891,275.4261962890625,40.1,-88.1,40.1,-88.1,2019-12-01
17019,0.0028230428230016,273.63681640625,40.1,-88.1,40.1,-88.1,2020-01-01
17019,0.0040638804435729,273.158935546875,40.1,-88.1,40.1,-88.1,2020-02-01
17019,0.0034986733458935,280.37099609375,40.1,-88.1,40.1,-88.1,2020-03-01
17019,0.0037436721380799,283.7056640625,40.1,-88.1,40.1,-88.1,2020-04-01
17019,0.0030275106430053,289.719970703125,40.1,-88.1,40.1,-88.1,2020-05-01
17019,0.0029983519576489,297.076513671875,40.1,-88.1,40.1,-88.1,2020-06-01
17019,0.000908350944519,298.910986328125,40.1,-88.1,40.1,-88.1,2020-07-01
17019,0.0015739201568066,296.7281982421875,40.1,-88.1,40.1,-88.1,2020-08-01
17019,0.0023587941657751,292.614111328125,40.1,-88.1,40.1,-88.1,2020-09-01
17019,0.0024993775412439,285.2269287109375,40.1,-88.1,40.1,-88.1,2020-10-01
17019,0.0013716814573853,282.051171875,40.1,-88.1,40.1,-88.1,2020-11-01
17019,0.0023992180358618,274.3088623046875,40.1,-88.1,40.1,-88.1,2020-12-01
17019,0.001856088452041,272.4888671875,40.1,-88.1,40.1,-88.1,2021-01-01
17019,0.0039915800094604,267.807275390625,40.1,-88.1,40.1,-88.1,2021-02-01
17019,0.0028983830939977,281.44736328125,40.1,-88.1,40.1,-88.1,2021-03-01
17019,0.0045562982093542,285.448046875,40.1,-88.1,40.1,-88.1,2021-04-01
17019,0.0048062085639684,289.8587890625,40.1,-88.1,40.1,-88.1,2021-05-01
17019,0.0040209291502832,297.138818359375,40.1,-88.1,40.1,-88.1,2021-06-01
17019,0.0038157581817358,296.7970947265625,40.1,-88.1,40.1,-88.1,2021-07-01
17019,0.0022653220687061,297.641845703125,40.1,-88.1,40.1,-88.1,2021-08-01
17019,0.005834579328075,294.45997314453126,40.1,-88.1,40.1,-88.1,2021-09-01
17019,0.0011848448310047,289.0087890625,40.1,-88.1,40.1,-88.1,2021-10-01
17019,0.0020264504477381,278.143408203125,40.1,-88.1,40.1,-88.1,2021-11-01
17019,0.0007927177939563,278.187939453125,40.1,-88.1,40.1,-88.1,2021-12-01
17019,0.0040998219046741,269.116796875,40.1,-88.1,40.1,-88.1,2022-01-01
17019,0.00464359507896,270.7830078125,40.1,-88.1,40.1,-88.1,2022-02-01
17019,0.0035863635595887,279.768310546875,40.1,-88.1,40.1,-88.1,2022-03-01
17019,0.0039137123152613,283.9830078125,40.1,-88.1,40.1,-88.1,2022-04-01
17019,0.0013854979071765,292.514599609375,40.1,-88.1,40.1,-88.1,2022-05-01
17019,0.0030430554877966,297.694580078125,40.1,-88.1,40.1,-88.1,2022-06-01
17019,0.0018295168876647,298.398583984375,40.1,-88.1,40.1,-88.1,2022-07-01
17019,0.0022645473480224,296.87548828125,40.1,-88.1,40.1,-88.1,2022-08-01
17019,0.0020244597457348,292.9659423828125,40.1,-88.1,40.1,-88.1,2022-09-01
17019,0.0017449259292334,285.6071044921875,40.1,-88.1,40.1,-88.1,2022-10-01
17019,0.0027918337844311,279.66357421875,40.1,-88.1,40.1,-88.1,2022-11-01
17019,0.0022193191573023,273.100048828125,40.1,-88.1,40.1,-88.1,2022-12-01
17019,0.0035959958098828,275.1662109375,40.1,-88.1,40.1,-88.1,2023-01-01
17019,0.004498123936355,276.601123046875,40.1,-88.1,40.1,-88.1,2023-02-01
17019,0.0020435689482837,278.584814453125,40.1,-88.1,40.1,-88.1,2023-03-01
17019,0.0011032102629542,285.63505859375,40.1,-88.1,40.1,-88.1,2023-04-01
17019,0.0022270679473876,292.274072265625,40.1,-88.1,40.1,-88.1,2023-05-01
17019,0.0044059752486645,296.06796875,40.1,-88.1,40.1,-88.1,2023-06-01
17019,0.0036563396453856,297.176904296875,40.1,-88.1,40.1,-88.1,2023-07-01
17019,0.0022617815993726,296.15390625,40.1,-88.1,40.1,-88.1,2023-08-01
17019,0.0029927967581897,293.3171020507813,40.1,-88.1,40.1,-88.1,2023-09-01
17019,0.0007241844665258,286.9758544921875,40.1,-88.1,40.1,-88.1,2023-10-01
17019,0.0027767061255871,279.840576171875,40.1,-88.1,40.1,-88.1,2023-11-01
17019,0.0044443606398999,277.8790771484375,40.1,-88.1,40.1,-88.1,2023-12-01
17019,0.0007503566797822,271.058740234375,40.1,-88.1,40.1,-88.1,2024-01-01
17019,0.0023518322035669,277.6341796875,40.1,-88.1,40.1,-88.1,2024-02-01
17019,0.0062973855528979,281.644580078125,40.1,-88.1,40.1,-88.1,2024-03-01
17019,0.0037901399191468,286.1419921875,40.1,-88.1,40.1,-88.1,2024-04-01
17019,0.0035739064682274,292.91875,40.1,-88.1,40.1,-88.1,2024-05-01
17019,0.0054123757407068,296.8162109375,40.1,-88.1,40.1,-88.1,2024-06-01
17019,0.0021173834335058,296.0894287109375,40.1,-88.1,40.1,-88.1,2024-07-01
17019,0.0018178700935095,296.0532470703125,40.1,-88.1,40.1,-88.1,2024-08-01
17019,0.0006323337525827,293.476220703125,40.1,-88.1,40.1,-88.1,2024-09-01
17019,0.0032994985114782,287.908544921875,40.1,-88.1,40.1,-88.1,2024-10-01
17019,0.0028167961165308,281.349951171875,40.1,-88.1,40.1,-88.1,2024-11-01
17019,0.0010627865820424,274.6921875,40.1,-88.1,40.1,-88.1,2024-12-01
17019,0.0009199618827551,268.2698486328125,40.1,-88.1,40.1,-88.1,2025-01-01
17019,0.0024903177283703,272.485498046875,40.1,-88.1,40.1,-88.1,2025-02-01
17019,0.0,282.236865234375,,,40.1,-88.1,2025-03-01
17021,0.0018605589866637,,39.48333333333333,-89.33333333333333,,,2007-12-01
17021,0.0041548568600167,271.8799641927083,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2008-01-01
17021,0.0048122086251774,271.549560546875,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2008-02-01
17021,0.0037822800998886,278.320556640625,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2008-03-01
17021,0.0048956711155672,284.75732421875,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2008-04-01
17021,0.0059229450610776,289.3011067708333,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2008-05-01
17021,0.0042516073056806,296.4794514973958,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2008-06-01
17021,0.0010176458551237,297.0939534505208,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2008-07-01
17021,0.0062558331216374,295.8851725260417,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2008-08-01
17021,0.0021846711169928,292.9733072916667,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2008-09-01
17021,0.0010968565475195,286.3068033854167,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2008-10-01
17021,0.0030218680234004,278.9772135416667,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2008-11-01
17021,0.0009712894291926,272.1876627604167,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2008-12-01
17021,0.0032442885761459,268.9331868489583,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2009-01-01
17021,0.0035101492734004,275.02099609375,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2009-02-01
17021,0.0064440488349645,281.2240397135417,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2009-03-01
17021,0.0045064130487541,285.4341634114583,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2009-04-01
17021,0.0056746083622177,291.4513346354167,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2009-05-01
17021,0.0026963869264969,296.7389322916667,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2009-06-01
17021,0.0024431624139348,295.1724039713542,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2009-07-01
17021,0.0023872375022619,295.73095703125,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2009-08-01
17021,0.0075193867087363,292.4711100260417,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2009-09-01
17021,0.0029317259322851,283.9873860677083,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2009-10-01
17021,0.0038865327369421,282.3529052734375,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2009-11-01
17021,0.0013263821601867,272.9158528645833,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2009-12-01
17021,0.0018759389252711,268.1710611979167,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2010-01-01
17021,0.0024379729293286,269.5160319010417,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2010-02-01
17021,0.0036455787873516,280.7469889322917,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2010-03-01
17021,0.0049680471420287,289.4554036458333,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2010-04-01
17021,0.0038096427451818,292.01220703125,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2010-05-01
17021,0.0036200045142322,298.1042073567708,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2010-06-01
17021,0.0013086078688502,299.5885009765625,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2010-07-01
17021,0.0044072386808692,299.6526692708333,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2010-08-01
17021,0.00113195568944,293.7620849609375,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2010-09-01
17021,0.0034932491835206,287.8911539713542,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2010-10-01
17021,0.0015548666318257,280.682373046875,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2010-11-01
17021,0.0010692634774992,270.84814453125,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2010-12-01
17021,0.0042213916312902,268.953369140625,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2011-01-01
17021,0.0017098784446715,273.6156412760417,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2011-02-01
17021,0.0064831097455073,280.10693359375,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2011-03-01
17021,0.0043217578592399,286.808837890625,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2011-04-01
17021,0.0070393243028471,290.9200032552083,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2011-05-01
17021,0.00126165128313,296.7953287760417,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2011-06-01
17021,0.0020580369358261,300.5736490885417,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2011-07-01
17021,0.0031129119452088,297.7541097005208,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2011-08-01
17021,0.0016438721213489,291.34228515625,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2011-09-01
17021,0.0046433925163,286.834716796875,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2011-10-01
17021,0.0027885357073197,282.149169921875,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2011-11-01
17021,0.0021296102398385,276.478271484375,39.48333333333333,-89.33333333333333,39.48333333333333,-89.33333333333333,2011-12-01
